,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Portland  , POM , 92 , 69 , D , 285 , D , 13 , -   , 76 , D , 17 , -   , 15 , D , -   , -   , 23 , 111 , 99 , D , 399 ,,,,,,,,,,,,,,,,,,,,,,,,,
 Maryland ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Baltimore  , BAL ," 1,566 "," 1,996 ", 300 ," 9,604 ", 258 , 502 , 24 ," 1,963 ", D , 40 , D , 282 , 68 , 52 , D , 414 ," 1,895 "," 2,590 ", 334 ," 12,263 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Massachusetts ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Boston  , BOS ," 1,836 "," 1,578 ", 315 ," 5,202 ", 343 , 556 , 21 ," 2,386 ", D , 20 , D , 80 , 36 , 14 , D , 220 ," 2,219 "," 2,168 ", 343 ," 7,888 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Lawrence , LAW , 615 , 786 , 167 ," 2,111 ", 132 , 143 , 11 , 976 , D , 25 , D , 36 , D , D , D , 69 , 759 , 956 , 184 ," 3,192 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Michigan ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Detroit  , DET , 828 ," 1,084 ", 110 ," 2,357 ", 473 , 724 , 15 ," 2,769 ", 18 , 64 , D , 126 , D , D , D , 31 ," 1,326 "," 1,877 ", 134 ," 5,283 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Minnesota ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, St. Paul  , SPM , 802 ," 1,019 ", 152 ," 4,538 ", 210 , 317 , 13 ," 1,671 ", 22 , 59 , 30 , 219 , 16 , D , D , 96 ," 1,050 "," 1,400 ", 198 ," 6,524 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Missouri ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Kansas City  , KAN , 431 , 556 , 75 ," 1,185 ", 75 , 125 , 18 , 499 , 21 , 39 , D , 36 , D , D , D , 18 , 531 , 724 , 102 ," 1,738 ",,,,,,,,,,,,,,,,,,,,,,,,,
, St. Louis  , STL , 266 , 307 , 28 , 999 , 53 , 136 , D , 972 , 10 , D , D , 55 , D , D , D , 39 , 330 , 454 , 40 ," 2,065 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Montana ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Helena  , HEL , 57 , 386 , 45 , 353 , D , 19 , D , 41 , D , 28 , D , D , D , -   , D , D , 65 , 433 , 52 , 402 ,,,,,,,,,,,,,,,,,,,,,,,,,
 Nebraska ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Omaha  , OMA , 240 , 240 , 61 , 820 , 29 , 39 , D , 272 , 51 , 42 , 28 , 123 , 16 , D , D , 40 , 336 , 323 , 93 ," 1,255 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Nevada ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Las Vegas  , LVG , 739 ," 1,025 ", 169 ," 3,863 ", 19 , 88 , D , 197 , 98 , 139 , 26 , 451 , D , D , D , 21 , 862 ," 1,256 ", 203 ," 4,532 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Reno  , REN , 167 , 323 , 31 , 583 , 26 , 28 , -   , 72 , D , 71 , D , 148 , -   , -   , -   , D , 195 , 422 , 33 , 806 ,,,,,,,,,,,,,,,,,,,,,,,,,
 New Hampshire ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Manchester  , MAN , 144 , 157 , 19 , 334 , 24 , 59 , D , 182 , D , D , -   , 14 , D , D , -   , D , 174 , 224 , 20 , 536 ,,,,,,,,,,,,,,,,,,,,,,,,,
New Jersey,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Mount Laurel , MTL , 651 , 995 , 154 ," 2,711 ", 61 , 245 , 16 , 923 , D , 29 , D , 68 , D , D , -   , 38 , 727 ," 1,271 ", 171 ," 3,740 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Newark  , NEW ," 2,888 "," 3,111 ", 626 ," 13,055 ", 577 , 954 , 79 ," 5,615 ", 36 , 77 , 10 , 238 , 27 , 24 , 16 , 175 ," 3,528 "," 4,166 ", 731 ," 19,083 ",,,,,,,,,,,,,,,,,,,,,,,,,
 New Mexico ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Albuquerque  , ABQ , 187 , 477 , 29 , 834 , 34 , 46 , -   , 173 , D , 40 , D , 68 , 11 , D , -   , 29 , 237 , 564 , 31 ," 1,104 ",,,,,,,,,,,,,,,,,,,,,,,,,
 New York ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Albany  , ALB , 107 , 147 , 15 , 488 , 43 , 71 , D , 321 , D , D , -   , D , D , D , -   , D , 156 , 222 , 16 , 822 ,,,,,,,,,,,,,,,,,,,,,,,,,
, Brooklyn , BNY ," 1,683 "," 1,835 ", 311 ," 13,020 ", 130 , 297 , 16 ," 1,050 ", D , 71 , D , 360 , 61 , D , 13 , 369 ," 1,876 "," 2,211 ", 347 ," 14,799 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Buffalo  , BUF , 303 , 539 , 81 , 891 , 85 , 166 , D , 649 , 27 , 56 , D , 129 , D , D , D , 15 , 421 , 762 , 95 ," 1,684 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Long Island , LNY ," 1,296 "," 1,470 ", 216 ," 5,608 ", 113 , 186 , 10 , 907 , D , 16 , D , 79 , 51 , 13 , 23 , 365 ," 1,465 "," 1,685 ", 250 ," 6,959 ",,,,,,,,,,,,,,,,,,,,,,,,,
, New York  , NYC ," 2,728 "," 2,205 ", 467 ," 21,777 ", 411 , 896 , 36 ," 3,520 ", 10 , 36 , D , 564 , 125 , 21 , 20 , 812 ," 3,274 "," 3,158 ", 527 ," 26,673 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Queens , QNS ," 2,041 "," 3,561 ", 538 ," 9,818 ", 133 , 267 , 22 , 968 , D , 119 , 12 , 314 , 71 , D , 19 , 550 ," 2,246 "," 3,956 ", 591 ," 11,650 ",,,,,,,,,,,,,,,,,,,,,,,,,
 North Carolina ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Charlotte  , CLT , 675 , 673 , 71 ," 2,162 ", 117 , 226 , D , 895 , 35 , 179 , D , 171 , 15 , D , D , 45 , 842 ," 1,084 ", 86 ," 3,273 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Raleigh , RAL , 743 , 890 , 102 ," 1,996 ", 138 , 257 , D ," 1,169 ", D , 138 , D , 91 , 29 , D , D , 51 , 918 ," 1,288 ", 110 ," 3,307 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Ohio ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Cincinnati  , CIN , 238 , 408 , 50 , 678 , 55 , 130 , D , 564 , D , D , D , 22 , 13 , D , D , 27 , 307 , 550 , 60 ," 1,291 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Cleveland  , CLE , 349 , 323 , 48 , 810 , 128 , 205 , D , 740 , D , D , D , 26 , D , D , -   , D , 484 , 539 , 50 ," 1,585 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Columbus , CLM , 322 , 379 , 75 , 842 , 86 , 90 , D , 683 , D , 17 , D , 44 , D , D , -   , 16 , 416 , 488 , 88 ," 1,585 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Oklahoma ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Oklahoma City  , OKC , 406 , 484 , 57 ," 1,134 ", 68 , 69 , D , 339 , D , 563 , 30 , 637 , D , D , -   , 23 , 481 ," 1,119 ", 95 ," 2,133 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Oregon ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Portland  , POO , 572 , 752 , 67 ," 1,943 ", 228 , 308 , 11 ," 1,184 ", 14 , 19 , D , 76 , D , D , -   , 30 , 822 ," 1,080 ", 81 ," 3,233 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Pennsylvania ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Philadelphia , PHI ," 1,510 "," 1,814 ", 306 ," 7,601 ", 286 , 406 , 14 ," 2,049 ", 27 , 94 , 15 , 175 , 35 , 21 , D , 134 ," 1,858 "," 2,335 ", 337 ," 9,959 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Pittsburgh  , PIT , 245 , 417 , 42 , 769 , 94 , 178 , 11 , 647 , D , D , -   , 39 , D , D , D , 18 , 349 , 604 , 55 ," 1,473 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Rhode Island ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Providence  , PRO , 236 , 563 , 69 ," 1,232 ", 27 , 37 , D , 178 , -   , D , D , 16 , D , D , -   , 15 , 270 , 612 , 72 ," 1,441 ",,,,,,,,,,,,,,,,,,,,,,,,,
 South Carolina ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Charleston  , CHL , 294 , 426 , 128 ," 1,197 ", 23 , 95 , D , 284 , -   , 142 , D , 101 , D , D , -   , 20 , 322 , 665 , 139 ," 1,602 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Greer , GRR , 155 , 243 , 59 , 537 , 26 , 68 , 10 , 218 , D , D , -   , 21 , D , -   , D , 11 , 191 , 316 , 70 , 787 ,,,,,,,,,,,,,,,,,,,,,,,,,
 Tennessee ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Memphis  , MEM , 245 , 310 , 56 , 704 , 76 , 128 , 18 , 473 , D , 105 , D , 74 , D , 15 , -   , 47 , 330 , 558 , 79 ," 1,298 ",,,,,,,,,,,,,,,,,,,,,,,,,
, Nashville , NTN , 438 , 673 , 38 ," 1,753 ", 65 , 218 , 12 , 623 , 25 , 29 , D , 91 , 34 , 12 , D , 74 , 562 , 932 , 58 ," 2,541 ",,,,,,,,,,,,,,,,,,,,,,,,,
 Texas ,,,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   ,,,,,,,,,,,,,,,,,,,,,,,,,
, Dallas  , DAL ," 2,675 "," 4,889 ", 698 ," 16,654 ", 450 , 757 , 111 ," 3,444 ", 47 , 245 , 16 , 490 , 52 , 20 , 11 , 205 ," 3,224 "," 5,911 ", 836 ," 20,793 ",,,,,,,,,,,,,,,,,,,,,,,,,
